时间,时间,眉山.大石桥站110kV.平大Ⅱ回126有功值,眉山.大石桥站10kV.大玉Ⅰ回913有功值,眉山.大石桥站10kV.大玉Ⅱ回926有功值,眉山.大石桥站10kV.大江Ⅱ回922有功值,眉山.大石桥站10kV.大旭Ⅱ回927有功值,眉山.大石桥站10kV.大旭Ⅰ回931有功值,眉山.大石桥站10kV.大江Ⅰ回933有功值,眉山.大石桥站110kV.平大Ⅰ回大石桥支线122有功值,眉山.大石桥站10kV.大东线916负荷916有功值,眉山.大石桥站10kV.庄大三线大石桥负荷924有功值,眉山.大石桥站10kV.大文一线928负荷928有功值,眉山.大石桥站10kV.大文二线929负荷929有功值,眉山.大石桥站10kV.大圣线941负荷941有功值,眉山.大石桥站10kV.庄大一线大石桥负荷942有功值,眉山.大石桥站10kV.大锦线919负荷919有功值,眉山.大石桥站10kV.大高线911负荷911有功值,眉山.大石桥站10kV.大北线915负荷915有功值,眉山.大石桥站10kV.大南线925负荷925有功值,眉山.大石桥站10kV.庄大二线大石桥负荷917有功值,眉山.大石桥站#2主变-低有功值,眉山.大石桥站#1主变-低有功值,眉山.大石桥站10kV.大学线918负荷918有功值,眉山.大石桥站10kV.大安线932负荷932有功值,眉山.大石桥站10kV.大青线935负荷935有功值
2016/8/23,13:00:00,-58.357,3.862,5.066,0.445,4.514,7.295,6.944,0,6.761,1.153,0,3.089,5.533,3.944,1.265,0.183,0.468,6.468,0,-31.219,-28.108,0.11,0,0
2016/8/23,13:15:00,-58.893,3.874,5.037,0.467,4.526,7.266,7.018,0,6.66,1.153,0,2.963,6.09,4.102,1.265,0.175,0.504,6.475,0,-31.526,-28.364,0.124,0,0.068
2016/8/23,13:30:00,-58.156,3.988,5.022,0.46,4.477,6.871,7.069,0,6.685,1.178,0,2.912,5.609,4.038,1.301,0.186,0.497,6.402,0,-31.142,-27.999,0.117,0,0
2016/8/23,13:45:00,-57.955,3.938,5.095,0.482,4.441,7.244,7.178,0,6.647,1.153,0,2.874,5.52,4.038,1.279,0.183,0.453,6.139,0,-31.027,-27.889,0.11,0,0
2016/8/23,14:00:00,-57.553,3.874,5.044,0.482,4.331,6.828,7.098,0,6.634,1.14,0,2.95,5.52,4.038,1.287,0.179,0.482,6.059,0,-30.758,-27.706,0.11,0,0.068
2016/8/23,14:15:00,-57.285,3.811,5.059,0.445,4.355,6.981,7.025,0,6.571,1.153,0,2.925,5.596,4.038,1.308,0.172,0.468,5.92,0,-30.682,-27.597,0.132,0,0.078
2016/8/23,14:30:00,-57.486,3.912,5.088,0.489,4.355,7.12,6.923,0,6.66,1.166,0,2.925,6.09,3.912,1.308,0.186,0.468,5.84,0,-30.912,-27.816,0.117,0,0.068
2016/8/23,14:45:00,-57.687,3.76,5.154,0.467,4.282,7.156,6.871,0,6.71,1.14,0,2.912,5.951,3.944,1.287,0.183,0.563,5.796,0,-30.835,-27.78,0.139,0,0.088
2016/8/23,15:00:00,-57.151,3.9,5.19,0.453,4.331,6.842,6.798,0,6.685,1.204,0,2.925,5.609,3.944,1.316,0.179,0.519,5.804,0,-30.643,-27.597,0.132,0,0.068
2016/8/23,15:15:00,-57.151,3.849,5.088,0.496,4.331,7.325,6.923,0,6.634,1.204,0,2.963,5.558,3.881,1.316,0.179,0.49,5.804,0,-30.682,-27.633,0.117,0,0.068
2016/8/23,15:30:00,-58.022,3.938,5.11,0.511,4.368,7.098,6.776,0,6.672,1.166,0,2.912,6.153,3.975,1.294,0.183,0.592,5.833,0,-30.989,-27.889,0.117,0,0.068
2016/8/23,15:45:00,-56.615,3.811,5.088,0.482,4.294,6.747,6.879,0,6.647,1.166,0,2.861,5.634,3.912,1.287,0.183,0.468,5.789,0,-30.336,-27.341,0.117,0,0.068
2016/8/23,16:00:00,-56.816,3.849,5.11,0.511,4.172,7.054,6.718,0,6.533,1.14,0,2.823,6.065,3.912,1.272,0.179,0.468,5.628,0,-30.374,-27.304,0.117,0,0.088
2016/8/23,16:15:00,-57.017,3.798,5.088,0.475,4.258,6.828,6.696,0,6.508,1.153,0,2.836,6.217,3.881,1.279,0.175,0.585,5.76,0,-30.49,-27.487,0.132,0,0.068
2016/8/23,16:30:00,-55.878,3.748,5.059,0.467,4.246,6.769,6.652,0,6.495,1.102,0,2.798,5.52,3.881,1.287,0.19,0.461,5.825,0,-29.875,-26.939,0.117,0.058,0.078
2016/8/23,16:45:00,-57.218,3.824,5.117,0.475,4.148,7.113,6.776,0,6.495,1.128,0,2.887,5.976,3.944,1.301,0.183,0.607,5.862,0,-30.605,-27.56,0.124,0.058,0.088
2016/8/23,17:00:00,-56.95,3.76,5.066,0.467,4.209,6.974,6.813,0,6.609,1.178,0,2.874,5.482,3.944,1.257,0.186,0.534,6.015,0,-30.451,-27.451,0.124,0.051,0.078
2016/8/23,17:15:00,-56.749,3.773,5.081,0.511,4.27,6.637,6.769,0,6.558,1.204,0,3.001,5.242,4.007,1.287,0.175,0.577,6.088,0,-30.298,-27.268,0.132,0.058,0.068
2016/8/23,17:30:00,-56.481,3.697,5.059,0.489,4.27,6.798,6.601,0,6.406,1.216,0,2.912,5.14,3.975,1.235,0.186,0.629,6.387,0,-30.259,-27.195,0.124,0.058,0.078
2016/8/23,17:45:00,-54.471,3.456,4.497,0.482,4.172,6.557,6.433,0,6.014,1.254,0,2.899,4.938,3.912,1.228,0.175,0.482,6.322,0,-29.03,-26.135,0.117,0.058,0.078
2016/8/23,18:00:00,-52.595,3.178,4.468,0.526,4.148,6.221,6.243,0,5.786,1.216,0,2.849,4.735,3.881,1.235,0.175,0.512,6.19,0,-28.262,-25.367,0.124,0.066,0.068
2016/8/23,18:15:00,-51.255,3.064,4.198,0.489,3.941,5.841,6.221,0,5.659,1.204,0,2.823,4.558,3.786,1.235,0.183,0.497,6.125,0,-27.418,-24.636,0.132,0.088,0.078
2016/8/23,18:30:00,-51.255,3.115,4.168,0.496,3.941,6.045,6.002,0,5.71,1.242,0,2.937,4.52,3.754,1.235,0.175,0.482,6.198,0,-27.533,-24.746,0.132,0.095,0.078
2016/8/23,18:45:00,-50.384,3.064,4.132,0.475,3.928,5.841,5.833,0,5.482,1.204,0,2.988,4.241,3.754,1.235,0.179,0.534,6.11,0,-26.995,-24.307,0.124,0.11,0.068
2016/8/23,19:00:00,-49.044,3.14,4.154,0.416,3.77,5.292,5.716,0,5.356,1.153,0,2.899,4.127,3.628,1.17,0.175,0.651,5.928,0,-26.266,-23.649,0.124,0.117,0.088
2016/8/23,19:15:00,-48.843,3.039,3.986,0.445,3.745,5.599,5.658,0,5.343,1.153,0,2.899,4.077,3.597,1.206,0.168,0.541,5.993,0,-26.189,-23.613,0.11,0.124,0
2016/8/23,19:30:00,-48.24,2.95,3.971,0.431,3.562,5.534,5.621,0,5.292,1.153,0,2.861,4.026,3.565,1.17,0.183,0.519,5.928,0,-25.805,-23.211,0.124,0.146,0
2016/8/23,19:45:00,-50.049,3.064,3.957,0.401,3.636,5.76,6.06,0,5.432,1.191,0,3.14,4.203,3.628,1.148,0.172,0.673,6.147,0,-26.803,-24.088,0.117,0.11,0
2016/8/23,20:00:00,-50.451,3.267,4.103,0.416,3.733,5.643,6.126,0,5.482,1.204,0,3.153,4.355,3.754,1.199,0.091,0.585,6.154,0,-27.149,-24.417,0.117,0.154,0
2016/8/23,20:15:00,-52.595,3.38,4.11,0.445,3.794,6.053,6.235,0,5.697,1.28,0,3.317,4.533,3.975,1.265,0.099,0.68,6.183,0,-28.147,-25.331,0.124,0.161,0
2016/8/23,20:30:00,-55.945,3.621,4.49,0.467,3.965,6.279,6.513,0,5.938,1.432,0,3.507,5.432,4.196,1.382,0.099,0.629,6.453,0,-30.106,-27.012,0.124,0.168,0.068
2016/8/23,20:45:00,-57.218,3.786,4.446,0.489,4.148,6.192,6.762,0,6.141,1.495,0,3.558,5.546,4.449,1.455,0.091,0.702,6.599,0,-30.758,-27.706,0.132,0.183,0.068
2016/8/23,21:00:00,-58.558,3.938,4.614,0.482,4.294,6.382,6.981,0,6.242,1.584,0,3.532,5.533,4.575,1.528,0.095,0.577,6.68,0,-31.258,-28.182,0.132,0.19,0.078
2016/8/23,21:15:00,-60.099,3.849,4.665,0.526,4.429,6.901,7.098,0,6.432,1.609,0,3.634,5.584,4.796,1.594,0.106,0.563,6.723,0,-32.179,-28.986,0.154,0.197,0.068
2016/8/23,21:30:00,-60.836,4.077,4.672,0.54,4.599,6.689,7.347,0,6.419,1.685,0,3.684,5.457,4.859,1.623,0.088,0.614,6.826,0,-32.563,-29.315,0.154,0.19,0.068
2016/8/23,21:45:00,-60.769,4.052,4.687,0.577,4.636,6.681,7.347,0,6.52,1.672,0,3.418,5.508,4.953,1.659,0.091,0.556,6.847,0,-32.525,-29.278,0.146,0.197,0
2016/8/23,22:00:00,-61.305,4.127,4.687,0.577,4.636,6.974,7.303,0,6.52,1.685,0,3.456,6.09,4.953,1.659,0.08,0.446,6.767,0,-32.832,-29.571,0.161,0.183,0
2016/8/23,22:15:00,-60.903,4.026,4.694,0.548,4.624,6.696,7.273,0,6.368,1.672,0,3.507,6.09,5.016,1.681,0.088,0.446,6.709,0,-32.602,-29.388,0.161,0.19,0
2016/8/23,22:30:00,-60.3,4.14,4.628,0.577,4.538,6.462,7.23,0,6.255,1.66,0,3.57,6.128,4.985,1.696,0.084,0.373,6.563,0,-32.333,-29.059,0.154,0.19,0
2016/8/23,22:45:00,-59.362,4.001,4.73,0.569,4.441,6.696,7.032,0,6.28,1.647,0,3.52,5.596,5.016,1.659,0.088,0.366,6.336,0,-31.757,-28.62,0.146,0.183,0
2016/8/23,23:00:00,-57.62,3.925,4.519,0.533,4.307,6.506,6.886,0,6.115,1.584,0,2.95,5.761,4.827,1.645,0.095,0.402,6.161,0,-30.874,-27.78,0.139,0.175,0
2016/8/23,23:15:00,-55.476,3.887,4.475,0.518,4.16,6.038,6.608,0,6.115,1.571,0,2.583,5.584,4.733,1.572,0.08,0.38,5.891,0,-29.722,-26.756,0.132,0.161,0
2016/8/23,23:30:00,-54.404,3.659,4.329,0.496,4.038,5.987,6.44,0,5.913,1.52,0,2.532,5.406,4.669,1.506,0.08,0.351,5.818,0,-28.992,-26.062,0.124,0.154,0
2016/8/23,23:45:00,-52.595,3.545,4.183,0.482,3.855,6.009,6.301,0,5.761,1.482,0,2.811,5.242,4.543,1.462,0.077,0.329,5.533,0,-28.301,-25.477,0.124,0.161,0
2016/8/24,0:00:00,-50.384,3.368,3.927,0.475,3.672,5.621,6.023,0,5.621,1.444,0,2.747,4.849,4.417,1.404,0.088,0.329,5.198,0,-27.034,-24.344,0.124,0.161,0
2016/8/24,0:15:00,-48.776,3.279,3.964,0.467,3.587,5.256,5.841,0,5.508,1.406,0,2.646,4.621,4.291,1.374,0.084,0.322,4.979,0,-26.112,-23.503,0.124,0.161,0
2016/8/24,0:30:00,-47.905,3.216,3.76,0.467,3.477,5.541,5.687,0,5.318,1.406,0,2.596,4.52,4.196,1.338,0.084,0.3,4.818,0,-25.651,-23.064,0.117,0.154,0
2016/8/24,0:45:00,-46.23,3.089,3.716,0.438,3.392,5.234,5.497,0,5.216,1.33,0,2.494,4.457,4.007,1.265,0.08,0.3,4.584,0,-24.768,-22.297,0.11,0.154,0
2016/8/24,1:00:00,-44.957,3.216,3.555,0.431,3.233,4.861,5.395,0,5.178,1.28,0,2.406,4.343,3.912,1.235,0.091,0.285,4.417,0,-24.077,-21.675,0.117,0.139,0
2016/8/24,1:15:00,-44.354,3.153,3.533,0.431,3.123,5.059,5.336,0,4.95,1.267,0,2.355,4.52,3.754,1.177,0.077,0.285,4.314,0,-23.693,-21.419,0.11,0.139,0
2016/8/24,1:30:00,-43.617,3.077,3.409,0.423,3.099,4.92,5.271,0,4.938,1.254,0,2.304,4.621,3.691,1.155,0.077,0.278,4.168,0,-23.424,-21.091,0.11,0.139,0
2016/8/24,1:45:00,-42.746,3.001,3.467,0.409,3.062,4.496,5.19,0,4.786,1.242,0,2.228,4.583,3.628,1.148,0.088,0.263,4.176,0,-22.963,-20.652,0.11,0.139,0
2016/8/24,2:00:00,-42.21,3.013,3.373,0.409,2.965,4.649,5.051,0,4.811,1.204,0,2.178,4.317,3.597,1.133,0.08,0.263,4.03,0,-22.579,-20.396,0.11,0.124,0
2016/8/24,2:15:00,-41.54,2.963,3.307,0.409,2.928,4.766,5.007,0,4.71,1.204,0,2.152,4.14,3.439,1.097,0.084,0.263,3.978,0,-22.157,-19.994,0.102,0.124,0
2016/8/24,2:30:00,-40.2,2.899,3.249,0.394,2.855,4.262,4.854,0,4.621,1.153,0,2.064,4.014,3.344,1.06,0.084,0.249,3.949,0,-21.466,-19.299,0.102,0.124,0
2016/8/24,2:45:00,-38.927,2.836,3.212,0.372,2.782,4.174,4.744,0,4.419,1.128,0,2.038,3.722,3.281,1.038,0.088,0.249,3.811,0,-20.813,-18.751,0.102,0.124,0
2016/8/24,3:00:00,-38.525,2.811,3.11,0.38,2.733,4.313,4.671,0,4.393,1.115,0,1.988,3.722,3.187,1.001,0.08,0.249,3.76,0,-20.621,-18.568,0.102,0.117,0
2016/8/24,3:15:00,-37.855,2.747,3.11,0.372,2.66,4.306,4.591,0,4.317,1.09,0,1.988,3.672,3.123,0.965,0.084,0.241,3.657,0,-20.237,-18.276,0.095,0.132,0
2016/8/24,3:30:00,-37.721,2.76,3.073,0.365,2.623,4.042,4.525,0,4.33,1.09,0,1.937,3.912,3.123,0.965,0.08,0.234,3.606,0,-20.122,-18.093,0.102,0.117,0
2016/8/24,3:45:00,-37.051,2.684,3.051,0.358,2.611,4.079,4.503,0,4.203,1.064,0,1.924,3.545,3.06,0.958,0.077,0.234,3.548,0,-19.738,-17.801,0.095,0.124,0
2016/8/24,4:00:00,-36.18,2.659,2.942,0.365,2.562,4.013,4.408,0,4.153,1.052,0,1.899,3.494,2.997,0.914,0.08,0.227,3.46,0,-19.354,-17.435,0.095,0.124,0
2016/8/24,4:15:00,-35.979,2.558,2.913,0.365,2.55,3.977,4.364,0,4.115,1.026,0,1.861,3.76,2.966,0.906,0.077,0.219,3.38,0,-19.277,-17.362,0.095,0.117,0
2016/8/24,4:30:00,-35.108,2.406,2.942,0.358,2.477,3.816,4.313,0,4.039,1.026,0,1.811,3.38,2.903,0.906,0.084,0.219,3.365,0,-18.739,-16.85,0.095,0.124,0
2016/8/24,4:45:00,-34.438,2.38,2.84,0.35,2.428,3.874,4.262,0,3.963,1.001,0,1.785,3.33,2.839,0.892,0.073,0.212,3.365,0,-18.432,-16.631,0.095,0.11,0
2016/8/24,5:00:00,-34.103,2.368,2.774,0.35,2.416,3.845,4.189,0,3.925,0.988,0,1.735,3.722,2.808,0.848,0.084,0.205,3.27,0,-18.432,-16.595,0.095,0.11,0
2016/8/24,5:15:00,-33.366,2.292,2.664,0.343,2.342,3.735,4.086,0,3.849,0.963,0,1.709,3.456,2.745,0.841,0.08,0.197,3.205,0,-17.856,-16.083,0.095,0.11,0
2016/8/24,5:30:00,-32.763,2.241,2.664,0.336,2.306,3.56,4.05,0,3.874,0.976,0,1.684,3.317,2.65,0.811,0.095,0.205,3.168,0,-17.549,-15.827,0.088,0.11,0
2016/8/24,5:45:00,-33.366,2.241,2.694,0.336,2.269,3.823,4.094,0,3.798,0.976,0,1.735,3.798,2.682,0.804,0.08,0.197,3.117,0,-17.856,-16.046,0.088,0.102,0
2016/8/24,6:00:00,-32.897,2.203,2.643,0.329,2.269,3.823,4.05,0,3.811,0.938,0,1.722,3.317,2.713,0.811,0.084,0.19,3.11,0,-17.549,-15.864,0.088,0.11,0
2016/8/24,6:15:00,-32.629,2.178,2.577,0.329,2.233,3.626,4.021,0,3.887,0.9,0,1.95,3.33,2.524,0.782,0.08,0.197,3.044,0,-17.395,-15.681,0.088,0.102,0
2016/8/24,6:30:00,-30.619,2.102,2.526,0.314,2.098,3.348,3.699,0,3.583,0.912,0,1.557,3.127,2.556,0.775,0.08,0.205,2.884,0,-16.358,-14.73,0.08,0.11,0
2016/8/24,6:45:00,-31.088,2.203,2.504,0.307,2.05,3.538,3.735,0,3.608,0.887,0,1.519,3.456,2.461,0.775,0.08,0.197,2.825,0,-16.627,-14.95,0.088,0.102,0
2016/8/24,7:00:00,-30.552,2.254,2.635,0.336,2.074,3.326,3.633,0,3.482,0.887,0,1.443,3.191,2.366,0.76,0.084,0.19,2.818,0,-16.243,-14.621,0.073,0.102,0
2016/8/24,7:15:00,-29.145,2.165,2.584,0.35,2.098,3.216,3.297,0,3.52,0.925,0,1.443,2.76,2.24,0.753,0.091,0.197,2.737,0,-15.667,-13.999,0.073,0.117,0
2016/8/24,7:30:00,-30.217,2.152,2.716,0.336,2.037,3.487,3.48,0,3.57,0.836,0,1.697,2.773,2.272,0.76,0.168,0.183,2.716,0,-16.09,-14.475,0.08,0.11,0
2016/8/24,7:45:00,-30.485,2.14,2.84,0.343,2.294,3.626,3.45,0,3.659,0.824,0,1.418,2.823,2.177,0.687,0.168,0.197,2.65,0,-16.128,-14.584,0.073,0.11,0
2016/8/24,8:00:00,-31.892,2.178,3.278,0.394,2.342,3.414,3.735,0,3.849,0.912,0,1.443,3.077,2.208,0.68,0.172,0.358,2.781,0,-17.011,-15.315,0.08,0.08,0.068
2016/8/24,8:15:00,-32.428,2.304,3.351,0.394,2.306,3.743,3.896,0,4.014,0.824,0,1.443,3.051,2.272,0.724,0.19,0.234,2.905,0,-17.395,-15.608,0.073,0.088,0
2016/8/24,8:30:00,-34.706,2.368,3.614,0.394,2.379,4.137,3.904,0,4.279,0.862,0,1.747,3.849,2.208,0.694,0.164,0.263,3.117,0,-18.547,-16.814,0.088,0.08,0.078
2016/8/24,8:45:00,-36.113,2.469,3.847,0.387,2.525,4.116,4.079,0,4.457,0.849,0,1.785,3.862,2.272,0.724,0.164,0.27,3.365,0,-19.392,-17.508,0.102,0.088,0.088
2016/8/24,9:00:00,-37.922,2.684,4.073,0.38,2.696,4.576,4.466,0,4.685,0.887,0,1.608,3.963,2.366,0.724,0.161,0.278,3.555,0,-20.352,-18.349,0.088,0.073,0.078
2016/8/24,9:15:00,-40.334,2.887,4.314,0.416,2.83,5.256,4.591,0,4.874,0.836,0,1.671,4.09,2.429,0.746,0.168,0.3,3.781,0,-21.581,-19.446,0.11,0.08,0.078
2016/8/24,9:30:00,-41.004,2.912,4.234,0.409,2.904,5.263,4.686,0,4.976,0.9,0,1.785,4.229,2.556,0.797,0.168,0.3,3.913,0,-21.965,-19.848,0.088,0.073,0.068
2016/8/24,9:45:00,-42.679,2.95,4.344,0.416,3.026,5.278,4.773,0,5.102,0.862,0,1.937,4.786,2.619,0.819,0.164,0.322,4.205,0,-22.886,-20.579,0.117,0.088,0.088
2016/8/24,10:00:00,-43.952,2.861,4.387,0.438,3.184,5.431,4.971,0,5.242,0.925,0,1.988,4.773,2.745,0.841,0.161,0.373,4.336,0,-23.578,-21.2,0.102,0.088,0.097
2016/8/24,10:15:00,-45.091,2.988,4.402,0.453,3.355,5.578,5.146,0,5.368,0.912,0,2.051,5.039,2.871,0.877,0.172,0.344,4.409,0,-24.154,-21.712,0.11,0.088,0.107
2016/8/24,10:30:00,-46.096,3.165,4.438,0.46,3.453,5.592,5.366,0,5.533,0.925,0,2.064,4.811,2.903,0.943,0.172,0.409,4.577,0,-24.73,-22.297,0.11,0.102,0.078
2016/8/24,10:45:00,-47.972,3.254,4.65,0.453,3.55,5.943,5.643,0,5.723,0.988,0,2.19,5.052,2.966,0.98,0.175,0.409,4.665,0,-25.728,-23.174,0.102,0.124,0.078
2016/8/24,11:00:00,-49.647,3.355,4.694,0.467,3.709,6.221,6.111,0,5.837,0.963,0,2.241,5.178,3.155,1.045,0.179,0.431,4.818,0,-26.611,-24.015,0.117,0.11,0.078
2016/8/24,11:15:00,-51.992,3.494,4.891,0.475,3.758,6.082,6.301,0,6.077,1.014,0,2.418,5.672,3.344,1.082,0.172,0.504,5.234,0,-27.802,-25.002,0.11,0.117,0.088
2016/8/24,11:30:00,-52.796,3.482,4.891,0.504,3.916,6.316,6.389,0,6.255,1.09,0,2.545,5.533,3.534,1.126,0.172,0.461,5.344,0,-28.378,-25.55,0.11,0.124,0.068
2016/8/24,11:45:00,-53.198,3.507,4.927,0.475,3.855,6.594,6.082,0,6.255,1.115,0,2.811,5.318,3.407,1.148,0.168,0.453,5.497,0,-28.454,-25.623,0.117,0.124,0.088
2016/8/24,12:00:00,-53.667,3.456,4.942,0.467,4.014,6.564,6.206,0,6.204,1.09,0,2.899,5.28,3.47,1.155,0.175,0.599,5.606,0,-28.8,-25.952,0.132,0.124,0.078
2016/8/24,12:15:00,-54.27,3.456,5.052,0.482,3.977,6.689,6.521,0,6.255,1.102,0,2.849,5.216,3.534,1.162,0.164,0.607,5.76,0,-29.107,-26.244,0.117,0.132,0
2016/8/24,12:30:00,-55.878,3.621,5.125,0.518,4.209,7.127,6.747,0,6.394,1.09,0,2.937,5.28,3.628,1.228,0.179,0.519,5.95,0,-30.029,-27.085,0.117,0.139,0.078
2016/8/24,12:45:00,-57.419,3.52,5.139,0.533,4.282,7.171,6.806,0,6.444,1.115,0,3.039,5.824,3.691,1.243,0.183,0.614,6.095,0,-30.682,-27.633,0.117,0.132,0
2016/8/24,13:00:00,-56.883,3.596,5.066,0.533,4.307,6.857,6.901,0,6.444,1.153,0,3.013,5.482,3.818,1.272,0.179,0.512,6.066,0,-30.413,-27.414,0.11,0.139,0.068
2016/8/24,13:15:00,-57.553,3.608,5.117,0.518,4.246,7.018,6.944,0,6.52,1.128,0,3.039,5.508,3.944,1.287,0.194,0.651,6.088,0,-30.758,-27.743,0.11,0.139,0.068
2016/8/24,13:30:00,-57.285,3.735,4.971,0.526,4.233,7.178,6.988,0,6.457,1.153,0,3.039,5.609,3.881,1.265,0.183,0.49,6.198,0,-30.835,-27.743,0.139,0.146,0
2016/8/24,13:45:00,-56.615,3.684,5.001,0.511,4.233,6.828,6.813,0,6.444,1.128,0,3.039,5.508,3.849,1.294,0.179,0.468,6.059,0,-30.298,-27.268,0.117,0.124,0
2016/8/24,14:00:00,-56.682,3.684,5.008,0.511,4.209,6.849,6.74,0,6.495,1.09,0,2.95,6.014,3.881,1.272,0.179,0.446,5.891,0,-30.259,-27.268,0.117,0.168,0.078
2016/8/24,14:15:00,-56.347,3.773,5.095,0.489,4.233,7.018,6.659,0,6.419,1.077,0,2.963,5.33,3.849,1.257,0.183,0.512,5.906,0,-30.144,-27.195,0.124,0.154,0.097
2016/8/24,14:30:00,-55.811,3.811,5.052,0.511,4.185,6.557,6.725,0,6.508,1.115,0,2.912,5.381,3.818,1.257,0.183,0.526,5.679,0,-29.837,-26.902,0.124,0.146,0.078
2016/8/24,14:45:00,-56.347,3.773,5.044,0.504,4.197,6.601,6.689,0,6.533,1.09,0,2.988,5.875,3.881,1.25,0.186,0.468,5.818,0,-30.182,-27.195,0.117,0.161,0.068
2016/8/24,15:00:00,-56.079,3.748,5.081,0.504,4.124,6.901,6.579,0,6.432,1.077,0,2.975,5.394,3.818,1.228,0.175,0.621,5.752,0,-30.067,-27.085,0.132,0.154,0.088
2016/8/24,15:15:00,-56.146,3.798,5.059,0.511,4.136,6.828,6.608,0,6.546,1.128,0,2.899,5.862,3.818,1.243,0.186,0.431,5.76,0,-30.144,-27.122,0.139,0.161,0.097
2016/8/24,15:30:00,-55.342,3.773,5.001,0.518,4.148,6.55,6.645,0,6.394,1.077,0,2.95,5.495,3.754,1.265,0.19,0.417,5.774,0,-29.683,-26.756,0.117,0.161,0.088
2016/8/24,15:45:00,-55.543,3.672,5.11,0.54,4.111,6.718,6.572,0,6.558,1.09,0,2.937,5.368,3.754,1.279,0.19,0.417,5.767,0,-29.798,-26.793,0.124,0.161,0.078
2016/8/24,16:00:00,-55.811,3.722,5.044,0.504,4.038,6.871,6.63,0,6.444,1.09,0,2.887,5.9,3.754,1.265,0.175,0.453,5.687,0,-29.99,-27.048,0.124,0.175,0.088
2016/8/24,16:15:00,-56.079,3.646,5.066,0.511,4.148,6.893,6.586,0,6.419,1.115,0,2.811,5.9,3.818,1.257,0.186,0.482,5.738,0,-30.029,-27.085,0.124,0.168,0.078
2016/8/24,16:30:00,-55.342,3.608,5.044,0.511,4.124,6.601,6.564,0,6.343,1.14,0,2.811,5.457,3.754,1.265,0.19,0.482,5.723,0,-29.606,-26.646,0.117,0.168,0.088
2016/8/24,16:45:00,-55.811,3.52,5.095,0.496,4.221,6.425,6.659,0,6.394,1.09,0,2.887,5.811,3.754,1.272,0.201,0.497,5.855,0,-29.875,-26.902,0.124,0.161,0.068
2016/8/24,17:00:00,-55.744,3.634,5.125,0.496,4.185,6.645,6.513,0,6.52,1.115,0,2.798,5.71,3.786,1.272,0.179,0.541,6.008,0,-29.952,-26.866,0.124,0.161,0.068
2016/8/24,17:15:00,-55.744,3.659,5.125,0.518,4.075,6.513,6.637,0,6.495,1.128,0,2.975,5.14,3.786,1.279,0.19,0.519,6.081,0,-29.76,-26.829,0.132,0.168,0.078
2016/8/24,17:30:00,-55.141,3.583,5.147,0.526,4.099,6.265,6.564,0,6.28,1.102,0,3.001,5.039,3.881,1.235,0.186,0.461,6.212,0,-29.568,-26.646,0.117,0.168,0.078
2016/8/24,17:45:00,-53.734,3.507,4.789,0.533,4.111,6.016,6.374,0,6.141,1.14,0,2.874,4.837,3.818,1.177,0.179,0.475,6.234,0,-28.8,-25.952,0.11,0.161,0.078
2016/8/24,18:00:00,-53.198,3.38,4.701,0.496,3.989,5.965,6.199,0,5.9,1.102,0,3.026,4.697,3.818,1.192,0.186,0.519,6.336,0,-28.454,-25.55,0.11,0.183,0.078
2016/8/24,18:15:00,-51.858,3.292,4.373,0.482,3.819,5.855,6.097,0,5.621,1.14,0,2.925,4.457,3.786,1.184,0.19,0.709,6.176,0,-27.763,-25.002,0.124,0.197,0.068
2016/8/24,18:30:00,-50.25,3.229,4.081,0.489,3.758,5.541,6.031,0,5.584,1.166,0,2.874,4.33,3.66,1.162,0.19,0.541,6.088,0,-26.918,-24.234,0.124,0.241,0.068
2016/8/24,18:45:00,-49.647,3.241,4.168,0.489,3.66,5.716,5.98,0,5.343,1.153,0,2.76,4.216,3.534,1.14,0.186,0.534,6.015,0,-26.65,-24.015,0.11,0.263,0
2016/8/24,19:00:00,-48.91,3.14,4.051,0.467,3.575,5.724,5.797,0,5.242,1.14,0,2.747,4.064,3.565,1.118,0.179,0.577,5.869,0,-26.15,-23.539,0.11,0.263,0.068
2016/8/24,19:15:00,-48.441,3.165,3.935,0.475,3.575,5.541,5.811,0,5.115,1.077,0,2.823,4.014,3.534,1.097,0.186,0.577,5.913,0,-25.958,-23.357,0.11,0.278,0.068
2016/8/24,19:30:00,-48.24,3.115,3.971,0.467,3.428,5.256,5.687,0,5.09,1.102,0,2.95,3.938,3.534,1.126,0.183,0.658,6.015,0,-25.843,-23.284,0.102,0.256,0.078
2016/8/24,19:45:00,-49.714,3.292,3.993,0.46,3.44,5.848,6.002,0,5.267,1.128,0,3.102,4.241,3.502,1.14,0.183,0.563,6.044,0,-26.688,-24.015,0.102,0.249,0.068
2016/8/24,20:00:00,-51.054,3.418,4.124,0.46,3.526,5.811,6.067,0,5.406,1.204,0,3.153,4.355,3.66,1.192,0.179,0.724,6.088,0,-27.302,-24.636,0.124,0.285,0
2016/8/24,20:15:00,-52.528,3.532,4.19,0.482,3.721,5.687,6.382,0,5.533,1.254,0,3.229,4.609,3.912,1.265,0.175,0.607,6.293,0,-28.147,-25.294,0.11,0.307,0
2016/8/24,20:30:00,-54.94,3.646,4.562,0.504,3.904,6.06,6.645,0,5.824,1.305,0,3.368,4.799,4.102,1.345,0.183,0.577,6.46,0,-29.453,-26.537,0.102,0.322,0
